TestId,Date,Gender,team,Peak Braking Velocity,Peak Propulsive Power,Avg. Braking Power,Peak Braking Force,Avg. Braking Velocity,gender_binary,sport_name,field_court_binary
LBrzNxXMkCckqH6I37FC,04-16-2024,Men,Baseball,-1.4504,5690.7923,-1247.8481,2103.0,-0.9259,0.0,Baseball,1.0
obdaLJJpA0veWNEbkgXZ,04-19-2024,Men,Baseball,-1.4495,5355.7655,-1159.8492,1962.0,-0.914,0.0,Baseball,1.0
xs4JaGoWbT6u3GfMrbMn,04-04-2024,Men,Baseball,-1.2848,5399.7389,-973.1302,1799.0,-0.8051,0.0,Baseball,1.0
2NXcR02pojld48VtJVsv,03-28-2024,Men,Baseball,-1.3501,5207.9691,-1110.9723,2046.0,-0.9181,0.0,Baseball,1.0
idgUsdGMwwCRgpF1UlEC,04-19-2024,Men,Baseball,-1.3783,5529.0796,-1131.7862,2071.0,-0.9112,0.0,Baseball,1.0
ViVjEy36g6Vg9rG7wt5c,03-19-2024,Men,Baseball,-1.4001,5696.0727,-1124.5623,1871.0,-0.8646,0.0,Baseball,1.0
C9N3YAnAgTDSJFtWxe2S,02-08-2024,Men,Baseball,-1.4458,5834.0931,-1191.438,2049.0,-0.916,0.0,Baseball,1.0
50GBjt8YXlttEQ9mYY3b,04-11-2024,Men,Baseball,-1.4861,5596.723,-1216.6591,1941.0,-0.9016,0.0,Baseball,1.0
UaW6m8vGWoQxzIWVyYqz,02-13-2024,Men,Baseball,-1.5499,5943.7072,-1470.7531,2304.0,-0.9868,0.0,Baseball,1.0
MDfXklrgGsMM1VHkZA4Z,01-23-2024,Men,Baseball,-1.5273,6093.1693,-1399.4596,2320.0,-0.9495,0.0,Baseball,1.0
tSuejJCoHR1eqL2Tr8F8,04-26-2024,Men,Baseball,-1.4411,5626.3148,-1211.1059,1990.0,-0.9136,0.0,Baseball,1.0
Oy9mVRvqksqs7LTpPC7I,03-07-2024,Men,Baseball,-1.5649,5848.1401,-1460.949,2292.0,-0.975,0.0,Baseball,1.0
3xvTUGR7ZqO5kv4KItEv,04-11-2024,Men,Baseball,-1.4404,5682.633,-1211.204,1967.0,-0.896,0.0,Baseball,1.0
f39ekGxzKytYnhQgc7UV,02-01-2024,Men,Baseball,-1.4485,5949.942,-1282.5,2145.0,-0.9123,0.0,Baseball,1.0
caLLYtqp4hnRRCVpc1oW,01-30-2024,Men,Baseball,-1.5771,6207.8387,-1519.5861,2435.0,-1.0084,0.0,Baseball,1.0
OrEIuYsQS7PE63LnspxQ,02-06-2024,Men,Baseball,-1.587,5932.1386,-1456.1671,2272.0,-0.9705,0.0,Baseball,1.0
zxpQbeR7JmgUYmUX79DE,05-01-2024,Men,Baseball,-1.3518,5300.6668,-1006.8749,1759.0,-0.8282,0.0,Baseball,1.0
WEEAS6LdZaBl6UINFI9j,02-08-2024,Men,Baseball,-1.5453,5990.1967,-1353.5521,2168.0,-0.9356,0.0,Baseball,1.0
5iebramGMzy66edm7fvb,01-16-2024,Men,Baseball,-1.4613,5692.8204,-1228.0639,1958.0,-0.9097,0.0,Baseball,1.0
K7GBdqteZnz77dsPNEni,05-13-2024,Men,Baseball,-1.4017,4996.1603,-1172.6484,1994.0,-0.8781,0.0,Baseball,1.0
aVFl29FX1VV4bmxm8tuN,02-01-2024,Men,Baseball,-1.6215,5700.4042,-1538.5521,2247.0,-1.0025,0.0,Baseball,1.0
g0Xc6U5Am6RoLx5g5p1G,01-30-2024,Men,Baseball,-1.412,6266.6701,-1273.169,2265.0,-0.9015,0.0,Baseball,1.0
7ayGRsRPFRjrZKhTmtyB,05-22-2024,Men,Baseball,-1.3634,5541.5102,-1118.5872,1847.0,-0.856,0.0,Baseball,1.0
EmPMD2ZhhCogPjaMMgPw,03-28-2024,Men,Baseball,-1.296,5320.8284,-974.4577,1808.0,-0.83,0.0,Baseball,1.0
YGGczlAphJLBYMoDYuBL,01-18-2024,Men,Baseball,-1.4066,5915.3132,-1146.6507,1893.0,-0.9032,0.0,Baseball,1.0
RYr3R7MWBVNTxxHYHUM4,05-03-2024,Men,Baseball,-1.4899,5565.8158,-1254.2758,1930.0,-0.9055,0.0,Baseball,1.0
PlH7knqRt5LC3BqB3Gmv,05-13-2024,Men,Baseball,-1.1897,5104.5793,-831.9472,1576.0,-0.7403,0.0,Baseball,1.0
P9C6hkJm8XECVeIx4zkE,03-14-2024,Men,Baseball,-1.2704,5224.4849,-976.9657,1846.0,-0.7981,0.0,Baseball,1.0
Y9j01NGlrSOW8Ru7p3MQ,01-23-2024,Men,Baseball,-1.5971,6030.9529,-1556.5938,2354.0,-1.0028,0.0,Baseball,1.0
uFUf2YvUW4QpUUJGsHYt,02-20-2024,Men,Baseball,-1.512,5772.358,-1307.6671,2141.0,-0.9454,0.0,Baseball,1.0
AOQUYyWpZevQgOcZN5ww,01-15-2024,Men,Baseball,-1.5279,6083.1325,-1493.2681,2283.0,-0.9322,0.0,Baseball,1.0
u41nudU55uCvbnczZrSl,04-04-2024,Men,Baseball,-1.4157,5325.7171,-1195.3359,2045.0,-0.9199,0.0,Baseball,1.0
n9DWMRoYf9F8OkINHpma,01-15-2024,Men,Baseball,-1.5415,5851.2969,-1436.3578,2289.0,-0.9827,0.0,Baseball,1.0
AZvBrwzoOMs4ZhR3VMaI,05-15-2024,Men,Baseball,-1.4949,5478.0714,-1265.1228,1934.0,-0.8993,0.0,Baseball,1.0
Ng9k02I8zc6eOoVKv4Fe,02-06-2024,Men,Baseball,-1.5911,6183.8963,-1599.1512,2389.0,-0.9873,0.0,Baseball,1.0
RVOANr0mLeZWLHkZ0p2g,05-22-2024,Men,Baseball,-1.5284,5381.5353,-1351.6861,2115.0,-0.9438,0.0,Baseball,1.0
MDPTaxnrd3TTXatendGC,02-15-2024,Men,Baseball,-1.4546,5800.5638,-1271.6844,2139.0,-0.8982,0.0,Baseball,1.0
IH8AOobqNsjIY9WSs5pv,01-25-2024,Men,Baseball,-1.5609,5712.4598,-1443.3489,2274.0,-1.0155,0.0,Baseball,1.0
QIkMbDmyTCyqxcvuD8i6,02-15-2024,Men,Baseball,-1.414,5775.9224,-1214.6533,2116.0,-0.886,0.0,Baseball,1.0
DANZhDCVKm2mivFZHJOO,02-20-2024,Men,Baseball,-1.5012,5761.4521,-1380.1884,2242.0,-0.9519,0.0,Baseball,1.0
hDwehr1iTfFkMBKhT8mR,04-23-2024,Men,Baseball,-1.5403,5741.8886,-1378.8519,2182.0,-0.9686,0.0,Baseball,1.0
WMkM7yN189nZyHlwWtAy,04-23-2024,Men,Baseball,-1.5679,5438.4722,-1411.8364,2126.0,-0.9867,0.0,Baseball,1.0
JHjcjUMs3p9mFeBGTKbl,05-01-2024,Men,Baseball,-1.1981,5440.3362,-846.2914,1700.0,-0.7599,0.0,Baseball,1.0
bYoih0TTVDO5Wym8ifRl,03-06-2024,Men,Baseball,-1.5686,5813.46,-1452.627,2233.0,-0.9868,0.0,Baseball,1.0
TeW9jZvIVFfWrTnAoDJB,02-29-2024,Men,Baseball,-1.478,5822.6752,-1314.9963,2246.0,-0.9695,0.0,Baseball,1.0
xpMgpQPDDg4MsRjkErdZ,05-08-2024,Men,Baseball,-1.2792,5378.6259,-956.2218,1677.0,-0.7885,0.0,Baseball,1.0
ZRyQWS0n9weCwUuVjIGe,04-08-2024,Men,Baseball,-1.5031,5534.8145,-1290.1136,1936.0,-0.9296,0.0,Baseball,1.0
jbSRyQaqYZ0tmlSq6S0b,05-08-2024,Men,Baseball,-1.345,5320.8516,-1102.7836,1959.0,-0.8562,0.0,Baseball,1.0
wvrdUUffQdEc6LEV68un,02-06-2024,Men,Baseball,-1.6138,5921.7016,-1504.9788,2365.0,-1.0303,0.0,Baseball,1.0
p5IWkbhqd2D8006GWOxO,04-04-2024,Men,Baseball,-1.3094,5552.0031,-1036.3773,1842.0,-0.8514,0.0,Baseball,1.0
9njFc0XiBfdAf4XRgDrK,01-16-2024,Men,Baseball,-1.3651,5936.2282,-1184.1816,2102.0,-0.9026,0.0,Baseball,1.0
Qvcd2GtBhIhyibW7ovzg,02-08-2024,Men,Baseball,-1.4719,6052.6129,-1309.4381,2268.0,-0.9378,0.0,Baseball,1.0
FDm728sHuKyAOwnXus8u,05-08-2024,Men,Baseball,-1.4707,6314.7103,-1510.8776,2515.0,-0.9525,0.0,Baseball,1.0
zTxhCs2xZLXN4suQ1n5n,03-19-2024,Men,Baseball,-1.4562,6211.6683,-1396.0765,2388.0,-0.9389,0.0,Baseball,1.0
oQf6iat6DrPKLdC2r8Ow,05-03-2024,Men,Baseball,-1.6573,6468.2265,-1916.5954,2782.0,-1.0557,0.0,Baseball,1.0
rdLsq5zHY0qhGkTq7Qgc,03-26-2024,Men,Baseball,-1.7859,6441.2234,-2266.4514,3029.0,-1.1447,0.0,Baseball,1.0
mjeZi75bJKC2YfbJJX8Y,04-11-2024,Men,Baseball,-1.6362,6104.6056,-1793.904,2701.0,-1.0699,0.0,Baseball,1.0
w3A6IRhHIttvSJmSU74p,02-01-2024,Men,Baseball,-1.6395,5791.8418,-1743.5649,2755.0,-1.1026,0.0,Baseball,1.0
U91jN6NWJOBpPYazyHZ8,02-27-2024,Men,Baseball,-1.6072,6270.1632,-1781.212,2781.0,-1.0712,0.0,Baseball,1.0
ShLKP65QNNy757p5VYZ8,01-16-2024,Men,Baseball,-1.6,6238.6694,-1813.7543,2780.0,-1.0314,0.0,Baseball,1.0
Fvhv4psUCK1LpX6Diog7,04-23-2024,Men,Baseball,-1.6377,6631.3063,-1957.6662,2976.0,-1.0932,0.0,Baseball,1.0
1Xief2khyorMRGao9Jzs,01-30-2024,Men,Baseball,-1.7125,6192.0037,-2011.5351,2869.0,-1.119,0.0,Baseball,1.0
Po1hN79mojPZbiONE0V7,01-15-2024,Men,Baseball,-1.7193,6511.8157,-2211.9866,3107.0,-1.1042,0.0,Baseball,1.0
nBKo4TlSnX6qbxeCEGSi,01-23-2024,Men,Baseball,-1.6674,5924.0945,-1913.6856,2934.0,-1.1404,0.0,Baseball,1.0
dSOs6Rn1z0ynauHsKnug,02-07-2024,Men,Baseball,-1.7174,6228.0468,-2085.8011,2872.0,-1.0924,0.0,Baseball,1.0
8wmoREgM11ecAgg3w7lk,05-15-2024,Men,Baseball,-1.6839,5933.9025,-1919.1575,2720.0,-1.0877,0.0,Baseball,1.0
n1UytOT4GyxYVapMVHM7,01-18-2024,Men,Baseball,-1.6572,6520.8502,-2032.3323,2980.0,-1.0766,0.0,Baseball,1.0
cdW3Dp3LrufiNfzbWVD6,02-01-2024,Men,Baseball,-1.5301,5981.0146,-1668.9085,2804.0,-1.038,0.0,Baseball,1.0
HI59mWWjNrAyCtsQVcDX,01-16-2024,Men,Baseball,-1.4298,6471.3246,-1517.5388,2679.0,-0.9242,0.0,Baseball,1.0
rTD1ZoFh9GUdzT93RuQ6,05-08-2024,Men,Baseball,-1.6434,5988.6766,-1817.6532,2709.0,-1.0766,0.0,Baseball,1.0
EX1eLOSgcomUSMWkjg46,02-08-2024,Men,Baseball,-1.5449,6154.8328,-1612.0443,2620.0,-1.0226,0.0,Baseball,1.0
YqxM1AqAlQvN2REfD6Bj,03-06-2024,Men,Baseball,-1.6174,6322.4782,-1783.2945,2670.0,-1.0523,0.0,Baseball,1.0
7uo6X4nQF6kqELNCbFhk,05-13-2024,Men,Baseball,-1.5369,5797.3213,-1589.1725,2546.0,-1.0062,0.0,Baseball,1.0
bCrI3Gt7YUy3K9epWVY5,03-19-2024,Men,Baseball,-1.6746,5219.8013,-1812.5929,2689.0,-1.1025,0.0,Baseball,1.0
dto5CqczyUGmVtUzxPN2,04-08-2024,Men,Baseball,-1.5916,6348.9345,-1769.5483,2684.0,-1.0124,0.0,Baseball,1.0
buxF8hXbkK3e0PAePRq2,04-26-2024,Men,Baseball,-1.5909,6003.7504,-1708.6364,2690.0,-1.0511,0.0,Baseball,1.0
lK1KGYROk3EqsJ88ZVuV,03-19-2024,Men,Baseball,-1.5973,6214.7486,-1795.5125,2689.0,-1.042,0.0,Baseball,1.0
AOD1YQZf0i4xeviGl7xP,04-04-2024,Men,Baseball,-1.5679,6332.1694,-1680.4401,2635.0,-1.0077,0.0,Baseball,1.0
Xuzrtbih4Q1bMgvaLwEP,01-23-2024,Men,Baseball,-1.5004,6292.9165,-1597.1295,2606.0,-1.0102,0.0,Baseball,1.0
OUv4jxpf1OVqPM7lU9xx,03-28-2024,Men,Baseball,-1.4829,6392.8743,-1578.9833,2454.0,-0.9289,0.0,Baseball,1.0
H5Kp0Jd4sDMQVPAW3GKZ,01-30-2024,Men,Baseball,-1.5084,6562.778,-1645.5007,2663.0,-0.9847,0.0,Baseball,1.0
jhF16im8OVXhDzsbdTQV,02-08-2024,Men,Baseball,-1.6156,5870.7139,-1775.4969,2759.0,-1.0693,0.0,Baseball,1.0
6Pm8zJekOpXtYLgq7140,02-13-2024,Men,Baseball,-1.7507,6257.698,-2039.2219,2893.0,-1.1438,0.0,Baseball,1.0
80XotzDf0Ka4cwlyOB83,05-22-2024,Men,Baseball,-1.5865,5724.3458,-1658.8237,2542.0,-1.0191,0.0,Baseball,1.0
qpwd2o7qRkVATeIJCR1Y,01-25-2024,Men,Baseball,-1.6703,6175.9423,-2055.9168,3011.0,-1.1083,0.0,Baseball,1.0
ZgZevMBiqU6RlHv3u8Qe,04-19-2024,Men,Baseball,-1.662,6272.3792,-1871.3076,2767.0,-1.1005,0.0,Baseball,1.0
UkEIkJ5ccA4XuUlgzAKi,03-14-2024,Men,Baseball,-1.536,5964.4505,-1497.4618,2395.0,-0.9785,0.0,Baseball,1.0
g3mXZ7IfT9xuQuy1Id7g,02-13-2024,Men,Baseball,-1.4754,6266.0119,-1554.8307,2660.0,-0.9506,0.0,Baseball,1.0
KETHuyfoIjJ4otdUa62q,02-15-2024,Men,Baseball,-1.6283,6393.1488,-1897.5939,2812.0,-1.0769,0.0,Baseball,1.0
2COWvkK78c9AEeTfKXGQ,03-07-2024,Men,Baseball,-1.6615,6383.3858,-1882.8803,2670.0,-1.0675,0.0,Baseball,1.0
syyFnGph4rIc7BZHbdL4,02-29-2024,Men,Baseball,-1.5615,6199.0399,-1706.9103,2772.0,-1.0469,0.0,Baseball,1.0
hHwGocgCp8fjBhYv7w2y,01-25-2024,Men,Baseball,-1.6621,6235.4122,-1913.7311,2854.0,-1.0937,0.0,Baseball,1.0
MXD6naXFNhqu27zcv3Pn,02-08-2024,Men,Baseball,-1.5452,6048.7375,-1603.9198,2752.0,-1.0925,0.0,Baseball,1.0
OM7B4WTVcwc7GBpEM7wA,02-07-2024,Men,Baseball,-1.4642,6406.3298,-1592.2866,2761.0,-0.9765,0.0,Baseball,1.0
8NKV6RcJtyYGeZLgc67O,04-16-2024,Men,Baseball,-1.6266,6312.4803,-1791.632,2620.0,-1.0457,0.0,Baseball,1.0
TsEpLIjEZ4j3i7Cs7jvf,02-07-2024,Men,Baseball,-1.4546,6152.1226,-1612.9394,2674.0,-0.9821,0.0,Baseball,1.0
psE0BxQT7tEvC5XsafA6,02-27-2024,Men,Baseball,-1.5769,6324.1728,-1667.6871,2577.0,-1.0146,0.0,Baseball,1.0
bXa5fWkIg4uKBXhvBt1j,05-01-2024,Men,Baseball,-1.4548,5966.0762,-1470.4086,2482.0,-0.9676,0.0,Baseball,1.0
wMhQSDiNdjuIn2y0HNMV,01-15-2024,Men,Baseball,-1.5841,6643.2934,-1984.3639,3076.0,-1.0231,0.0,Baseball,1.0
aY1uTXtMpPISkeYZTZQh,03-14-2024,Men,Baseball,-1.5526,5867.3353,-1633.4734,2579.0,-1.0295,0.0,Baseball,1.0
vo1t2BVl5clwC1HKk684,02-13-2024,Men,Baseball,-1.3029,5492.1202,-1250.5669,2272.0,-0.8385,0.0,Baseball,1.0
pWdNsszWQQctclpBJuVL,02-29-2024,Men,Baseball,-1.2515,5745.8438,-1217.6241,2278.0,-0.8113,0.0,Baseball,1.0
mkOee5Ac3w9GdHgCG3iM,01-23-2024,Men,Baseball,-1.0254,5778.2057,-1008.0099,2683.0,-0.7044,0.0,Baseball,1.0
ovPiAaa9kYE1zPgwmrLo,01-25-2024,Men,Baseball,-1.1048,5978.5704,-1121.316,2758.0,-0.7467,0.0,Baseball,1.0
vpfBCQNXRUtcni4x8tv0,03-19-2024,Men,Baseball,-1.1718,5624.2602,-1050.9868,1987.0,-0.7538,0.0,Baseball,1.0
m5DcMSfiSuBpGmE2iQEO,01-16-2024,Men,Baseball,-1.0593,5354.6213,-1004.3816,2431.0,-0.7124,0.0,Baseball,1.0
TgzDjCIaPeG3BsaVmM47,03-26-2024,Men,Baseball,-1.1137,5453.9632,-1027.6809,2123.0,-0.7255,0.0,Baseball,1.0
izcTlpulOMCXOIf5rySL,04-04-2024,Men,Baseball,-1.1909,5776.9899,-1094.7882,2137.0,-0.7866,0.0,Baseball,1.0
BTGYVT2v0FpKZNgdTyE2,03-14-2024,Men,Baseball,-1.2332,5475.214,-1091.9796,2005.0,-0.7999,0.0,Baseball,1.0
BeF5ES3HIKeg4o3QhB0s,05-13-2024,Men,Baseball,-1.1036,5472.5527,-991.4036,2145.0,-0.7136,0.0,Baseball,1.0
J7c9jtG5asmvC2joXn3I,02-01-2024,Men,Baseball,-1.1759,5560.0289,-1126.5042,2274.0,-0.7724,0.0,Baseball,1.0
BdeeiiyYvQwExAiv8nwc,04-19-2024,Men,Baseball,-1.1136,5499.5145,-965.9067,2022.0,-0.7384,0.0,Baseball,1.0
vgxFn0gUiMFIwob8HJg7,02-15-2024,Men,Baseball,-1.2299,5785.1259,-1155.9133,2146.0,-0.7906,0.0,Baseball,1.0
omRVJgT6AoP22GyRXdsN,02-13-2024,Men,Baseball,-1.1773,5658.9445,-1106.0494,2200.0,-0.7661,0.0,Baseball,1.0
we6btPrJBfucMT7EReAr,05-08-2024,Men,Baseball,-1.1299,5422.7257,-953.7008,1881.0,-0.7457,0.0,Baseball,1.0
OeQ9o3qJcMIwOeLc1Njh,01-25-2024,Men,Baseball,-0.9434,5919.0336,-896.3089,2520.0,-0.6405,0.0,Baseball,1.0
TfmHV1Pw028GIMX4rKbR,04-04-2024,Men,Baseball,-1.2383,5433.0667,-1134.9889,2165.0,-0.8062,0.0,Baseball,1.0
pekTNCDsDDyJjZgVUaYb,05-01-2024,Men,Baseball,-1.206,5346.6385,-1136.2004,2223.0,-0.7716,0.0,Baseball,1.0
00KQEqYe9T4Sz897rqPg,03-07-2024,Men,Baseball,-1.1402,5754.8066,-1112.6429,2484.0,-0.7605,0.0,Baseball,1.0
PXuz75QooHEfLvZZokZ9,04-08-2024,Men,Baseball,-1.2216,5474.8149,-1131.1254,2218.0,-0.7932,0.0,Baseball,1.0
gtNrLkvYs9Ftw9GmauLi,01-15-2024,Men,Baseball,-1.0944,6102.6066,-1076.0531,2588.0,-0.7366,0.0,Baseball,1.0
xc6XPAkqFHxCSVlxOtmf,04-23-2024,Men,Baseball,-1.1234,5440.2583,-985.4221,2106.0,-0.7397,0.0,Baseball,1.0
ebaDpAkslWqH0DEmEAVK,02-08-2024,Men,Baseball,-1.2215,5684.86,-1157.3148,2300.0,-0.8025,0.0,Baseball,1.0
ln01Mncp7yKAcKsLlffg,02-08-2024,Men,Baseball,-1.1147,5618.9291,-1009.849,2140.0,-0.7574,0.0,Baseball,1.0
lob7vCCPmitumm7s36lm,05-08-2024,Men,Baseball,-1.2428,5428.3282,-1067.8042,1959.0,-0.83,0.0,Baseball,1.0
0DdoOpTDfnZjrAtp2ajl,01-30-2024,Men,Baseball,-1.1612,6015.0957,-1159.453,2576.0,-0.7764,0.0,Baseball,1.0
N2EIIrHMT7iNzQXAQoGa,05-22-2024,Men,Baseball,-0.9993,5305.0463,-819.8888,1884.0,-0.6668,0.0,Baseball,1.0
FKOSqJybNbXqzVkjV4Hj,02-07-2024,Men,Baseball,-1.2968,5506.9181,-1228.8272,2247.0,-0.8464,0.0,Baseball,1.0
bC6iDpza81dnRw3hy1tz,05-22-2024,Men,Baseball,-1.2266,5184.1491,-1101.4994,2047.0,-0.7972,0.0,Baseball,1.0
IJ6J7RmEDpL6Fnkh4Sly,03-14-2024,Men,Baseball,-1.2288,5396.607,-1154.5985,2193.0,-0.7989,0.0,Baseball,1.0
ZI9Sm6dQ9MWVaDs9WWE5,03-28-2024,Men,Baseball,-1.0946,5577.3265,-990.9668,2191.0,-0.7397,0.0,Baseball,1.0
fjhIJAawzOlg5qTz63nm,05-03-2024,Men,Baseball,-1.0496,5493.0108,-900.5989,2010.0,-0.6935,0.0,Baseball,1.0
AyAEKCCxACWR01658F2s,01-30-2024,Men,Baseball,-1.1122,5861.628,-1081.2543,2518.0,-0.749,0.0,Baseball,1.0
VuYV2KQsZo34zg6QyfvX,04-11-2024,Men,Baseball,-1.2135,5519.0992,-1076.1639,2021.0,-0.7708,0.0,Baseball,1.0
L0QBQ8le4Wyp6if9O6yc,05-01-2024,Men,Baseball,-1.1507,5353.2973,-978.1838,1899.0,-0.7276,0.0,Baseball,1.0
57K8EyEVahv0tBlraSMs,05-15-2024,Men,Baseball,-1.2277,5393.47,-1129.975,2166.0,-0.81,0.0,Baseball,1.0
pUoUU6UYZOLmwY7kVPmj,02-01-2024,Men,Baseball,-1.1049,5528.3493,-1025.0464,2229.0,-0.7504,0.0,Baseball,1.0
bdC9Ce2mObyN1cpeP1PY,01-16-2024,Men,Baseball,-1.0202,5328.2466,-931.985,2230.0,-0.6791,0.0,Baseball,1.0
rjuzBNCOyVzyBEdycD0M,02-07-2024,Men,Baseball,-1.1599,5494.0526,-1037.581,2091.0,-0.7625,0.0,Baseball,1.0
JQgrb9QJc71djF29f4JC,01-18-2024,Men,Baseball,-0.9817,5390.8172,-866.5776,2118.0,-0.6526,0.0,Baseball,1.0
uWaixvl3q9mrQ9IMgoit,04-16-2024,Men,Baseball,-1.1511,5635.0155,-1026.3254,2046.0,-0.7384,0.0,Baseball,1.0
NoQzw9p7vg9DVz4ffW02,04-26-2024,Men,Baseball,-1.1279,5450.3741,-991.2205,2001.0,-0.7259,0.0,Baseball,1.0
TlCt6EXIbCvyxsI0dAP3,01-23-2024,Men,Baseball,-1.1163,5664.2229,-1063.1896,2415.0,-0.7371,0.0,Baseball,1.0
Gkov26vPvsMZGIUKdrLb,05-13-2024,Men,Baseball,-1.133,5387.6681,-998.9006,2054.0,-0.7455,0.0,Baseball,1.0
1EDheWXy18g9MxE3Zlhu,02-07-2024,Men,Baseball,-1.2263,5514.3249,-1171.6606,2311.0,-0.814,0.0,Baseball,1.0
BoqsSWHRmqNRJPzdYUb3,04-23-2024,Men,Baseball,-1.1329,5287.4847,-978.2216,1934.0,-0.7218,0.0,Baseball,1.0
I6n6etuyrNdSKRajuYsP,02-08-2024,Men,Baseball,-1.2642,5730.3031,-1185.9398,2135.0,-0.8224,0.0,Baseball,1.0
Uluh3rnIq6hJTuD8H2of,01-15-2024,Men,Baseball,-1.103,5934.361,-1051.2743,2323.0,-0.7386,0.0,Baseball,1.0
rwzosfKHkWkta1waPibZ,03-06-2024,Men,Baseball,-1.1775,5720.1019,-1128.8777,2252.0,-0.7562,0.0,Baseball,1.0
GuNsA6VUvulmhFNVTo95,02-13-2024,Men,Baseball,-1.4149,6120.3496,-1297.6572,2155.0,-0.9191,0.0,Baseball,1.0
7jgNnCDMiwu5iO77AkXZ,02-29-2024,Men,Baseball,-1.4645,6072.3659,-1372.1454,2086.0,-0.9048,0.0,Baseball,1.0
7C79xUZGqNisLQuIDY5H,02-15-2024,Men,Baseball,-1.3936,6367.0451,-1259.6377,2045.0,-0.8796,0.0,Baseball,1.0
WKKaUxwqWoJwaFuUNkYc,05-13-2024,Men,Baseball,-1.4366,6011.8086,-1260.9918,1975.0,-0.9055,0.0,Baseball,1.0
FvilchKUOLw3HTf6YnsT,01-23-2024,Men,Baseball,-1.4564,6267.1474,-1369.2576,2232.0,-0.9367,0.0,Baseball,1.0
q94mtGyAeeQ6KvMfz4z2,03-14-2024,Men,Baseball,-1.3872,5964.4866,-1165.8294,1909.0,-0.8967,0.0,Baseball,1.0
Bv96sTOWVFiqtjxnKO3Z,01-25-2024,Men,Baseball,-1.5417,5999.7326,-1509.7608,2217.0,-0.9842,0.0,Baseball,1.0
fmwwqzZeE0v8V6Ml1dIz,02-08-2024,Men,Baseball,-1.568,5840.6813,-1515.8237,2172.0,-0.9932,0.0,Baseball,1.0
6I7eR4sZmhNfBOpJFn7k,02-13-2024,Men,Baseball,-1.5014,6013.1975,-1377.5656,2120.0,-0.9608,0.0,Baseball,1.0
YSy614ZWZB0DCqyjd7fG,04-23-2024,Men,Baseball,-1.3709,5934.7438,-1141.9695,1913.0,-0.8983,0.0,Baseball,1.0
v4KC4vT5b71jBZNnb1oz,05-03-2024,Men,Baseball,-1.4697,5852.9105,-1219.4022,1927.0,-0.9076,0.0,Baseball,1.0
jJpfkuz2be4k77hWRnVK,03-14-2024,Men,Baseball,-1.4819,5851.3589,-1286.1613,1965.0,-0.9417,0.0,Baseball,1.0
MQFzLtegQ80AQoHuGmBN,03-07-2024,Men,Baseball,-1.4312,6236.5553,-1286.7127,2103.0,-0.9016,0.0,Baseball,1.0
q7MaNqt6J6rcZmYj6YzG,04-04-2024,Men,Baseball,-1.4347,6302.1233,-1286.7913,2032.0,-0.9127,0.0,Baseball,1.0
Xu6OxuMt7ngTqppP9pM5,03-26-2024,Men,Baseball,-1.4936,6151.2549,-1395.8321,2137.0,-0.9592,0.0,Baseball,1.0
06vZSxxfvq9tZkFTOCPt,04-19-2024,Men,Baseball,-1.4594,5895.7501,-1256.2821,1944.0,-0.9401,0.0,Baseball,1.0
yPDq0jMGxvylcLZ8Uq8W,05-08-2024,Men,Baseball,-1.335,5934.0706,-1047.8479,1720.0,-0.8431,0.0,Baseball,1.0
Uqv5bjGM7CcwnsKE5haG,05-22-2024,Men,Baseball,-1.419,5570.6325,-1179.4646,1895.0,-0.908,0.0,Baseball,1.0
HuWaRC4iWFGWnX3e0anI,02-08-2024,Men,Baseball,-1.4898,6250.8266,-1427.6288,2188.0,-0.9446,0.0,Baseball,1.0
PNSDJAI7uaiBNdoV77Ik,05-01-2024,Men,Baseball,-1.4196,5663.7772,-1178.7033,1844.0,-0.8852,0.0,Baseball,1.0
XUFY047ByfhpBMGLgWN4,02-08-2024,Men,Baseball,-1.5781,5987.4185,-1526.4612,2253.0,-1.0045,0.0,Baseball,1.0
f5e5XUk1pbqhK37M8Gdq,02-06-2024,Men,Baseball,-1.4598,6068.2915,-1333.7346,2088.0,-0.9226,0.0,Baseball,1.0
7pNrudCse5cfmOIKIm4K,04-19-2024,Men,Baseball,-1.399,5955.3956,-1148.7728,1871.0,-0.8864,0.0,Baseball,1.0
IzFvUMhOdVhCnMap3yyJ,02-06-2024,Men,Baseball,-1.4175,6390.158,-1315.1208,2128.0,-0.8988,0.0,Baseball,1.0
IUEQQK3bMFhY1lYoyMYG,04-26-2024,Men,Baseball,-1.4303,5981.1411,-1196.7086,1901.0,-0.9196,0.0,Baseball,1.0
zk82SnQiCiQuU4fIsmEe,05-01-2024,Men,Baseball,-1.488,5525.7842,-1195.9148,1811.0,-0.939,0.0,Baseball,1.0
mjr5NRWevXrqJmWFvCKo,01-15-2024,Men,Baseball,-1.3833,6297.8578,-1225.5282,2021.0,-0.8839,0.0,Baseball,1.0
nfFOfa8AvPMqFCaiZvS3,02-01-2024,Men,Baseball,-1.5872,6076.0212,-1553.1265,2261.0,-1.0113,0.0,Baseball,1.0
vdjhKS3UawDsZhdAkrp9,01-18-2024,Men,Baseball,-1.411,5951.2166,-1264.1722,1999.0,-0.909,0.0,Baseball,1.0
zCTOox4PKySl5Dk5Sp9n,04-23-2024,Men,Baseball,-1.4372,5928.6972,-1257.1608,1992.0,-0.9356,0.0,Baseball,1.0
