TestId,Date,Time,Name,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Braking Force,Avg. Relative Braking Force,Peak Braking Force,Peak Relative Braking Force,Avg. Propulsive Force,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Unweighting Phase %,Braking Phase,Braking Phase %,Propulsive Phase,Propulsive Phase %,Flight Time,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Positive Impulse,Positive Net Impulse,Impulse Ratio,Avg. Braking Velocity,Peak Braking Velocity,Avg. Propulsive Velocity,Takeoff Velocity,Peak Velocity,Avg. Braking Power,Avg. Relative Braking Power,Peak Braking Power,Peak Relative Braking Power,Avg. Propulsive Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Peak Braking Force,Left Force at Peak Braking Force,Right Force at Peak Braking Force,L|R Avg. Braking Force,Left Avg. Braking Force,Right Avg. Braking Force,L|R Peak Propulsive Force,Left Force at Peak Propulsive Force,Right Force at Peak Propulsive Force,L|R Avg. Propulsive Force,Left Avg. Propulsive Force,Right Avg. Propulsive Force,L|R Avg. Braking RFD,Left Avg. Braking RFD,Right Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Time to Stabilization,Landing Stiffness,Peak Landing Force,Avg. Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,Left Force at Peak Landing Force,Right Force at Peak Landing Force,L|R Avg. Landing Force,Left Avg. Landing Force,Right Avg. Landing Force,L|R Landing Impulse Index,RSI,mRSI,Braking Impulse,Relative Braking Impulse,Relative Braking Net Impulse,Propulsive Impulse,Relative Propulsive Impulse,Relative Propulsive Net Impulse
x7rZsalGcnFYpCM7weQi,2/12/2024,6:58:19,MSD41,,,Countermovement Jump,,,775.724,0.4073,223.532,-0.3329,7892.6174,-5876.2021,1956,252.1515,1538.2349,198.2967,1976,254.7298,1624.7689,209.4519,1956,252.1515,0.375,47.5888,0.149,18.9086,0.264,33.5025,0.602,0.788,113.0191,225.1139,658.507,338.133,1.9918,-0.923,-1.4397,1.703,2.8268,2.9222,-1266.0081,-16.0103,-1710,-21.6251,2521.9202,31.8928,54.4123,4302.6408,-8.9069,900,1076,-9.7362,694.2349,844,-8.0777,899,1057,-4.8098,773.3106,851.4583,-6.1224,3704.698,4187.9195,-17.7599,-9.1948,N/A,-3740.5272,3179,1233.9663,409.8107,3.4288,1644,1535,13.4239,699.8065,534.1599,N/A,0.764,0.5169,228.602,2.891,1.4293,429.905,5.4367,2.8468
bWJ7Xzs3yDdZLujai9UE,2/12/2024,6:58:13,MSD41,,,Countermovement Jump,,,776.626,0.389,218.7112,-0.2816,9316.1765,-7261.9172,2045,263.3185,1546.0662,199.0747,2046,263.4473,1731.1354,222.9046,2047,263.576,0.334,47.7825,0.136,19.4564,0.229,32.7611,0.574,0.699,104.0029,219.5911,607.0625,323.594,2.1114,-0.8498,-1.3154,1.6818,2.7627,2.8633,-1163.6004,-14.6981,-1550.7072,-19.5879,2629.9521,33.2204,56.9516,4508.6773,-5.8651,963,1083,-5.5192,730.3676,815.6985,-6.0088,962,1085,-7.2931,802.441,928.6943,-6.8666,4338.2353,4977.9412,-10.4528,-13.5829,N/A,-4191.3232,2939,1268.7753,378.4318,-55.4951,654,2285,-11.8757,559.0498,709.7255,N/A,0.8212,0.5565,209.624,2.6479,1.3137,397.4385,5.0203,2.7738
3UzXnAz6qt6Nd7is45Ax,2/5/2024,5:40:13,MSD41,,,Countermovement Jump,,,780.762,0.4137,226.7548,-0.3159,7737.931,-6037.6441,1907,244.2486,1542.3862,197.5488,1924,246.4259,1672.6039,214.2271,1907,244.2486,0.406,50.3722,0.145,17.9901,0.255,31.6377,0.596,0.806,109.867,228.3527,650.5245,338.2197,2.0784,-0.8824,-1.3911,1.6839,2.8491,2.9389,-1220.0836,-15.3299,-1688.1432,-21.2109,2585.7325,32.4888,56.6337,4507.3867,-8.5239,880,1044,-12.4321,675.3172,867.069,-5.506,901,1006,-4.4285,799.2667,873.3373,9.0909,4220.6897,3517.2414,-22.1987,-8.4902,N/A,-4085.6066,2033,1066.9889,260.3866,-14.4122,870,1163,-5.8615,502.2237,564.7651,N/A,0.7395,0.5133,223.0775,2.8029,1.3804,427.447,5.3707,2.8692
shPDfpvqFIBLoL4vxaLb,2/5/2024,5:40:07,MSD41,,,Countermovement Jump,,,780.741,0.377,216.4436,-0.2618,10569.2308,-8220.9845,2152,275.6356,1530.6,196.0445,2152,275.6356,1820.8846,233.2252,2197,281.3993,0.379,52.8591,0.13,18.1311,0.208,29.0098,0.567,0.717,96.7882,217.4129,578.0915,314.201,2.2463,-0.8071,-1.2188,1.6897,2.7196,2.8209,-1084.8387,-13.631,-1422.6902,-17.8761,2739.2914,34.4192,57.9506,4612.0724,-5.1115,1021,1131,-8.2331,702.2923,828.3077,-6.2358,1030,1167,-4.7388,867.2981,953.5865,-1.0189,5230.7692,5338.4615,-15.2546,-9.0549,N/A,-4068.4938,2241,1264.5568,287.035,-22.1776,872,1369,0.1898,633.4784,631.0784,N/A,0.7908,0.5258,198.2845,2.4914,1.2161,379.807,4.7723,2.7318
JdG8zHTNkJs4BAenspVl,1/30/2024,6:34:58,MSD41,,,Countermovement Jump,,,777.523,0.379,216.1308,-0.2904,6967.9487,-6429.0662,1867,240.1215,1412.7628,181.7005,1867,240.1215,1671.6446,214.9962,1904,244.8802,0.347,46.5772,0.156,20.9396,0.242,32.4832,0.562,0.745,98.5479,217.2949,625.297,315.8428,2.205,-0.8095,-1.2486,1.6275,2.7269,2.8254,-1025.4801,-12.9385,-1324.3628,-16.7095,2487.4347,31.3839,54.7949,4342.9457,-12.4799,817,1050,-10.9419,629.0897,783.6731,-9.3487,863,1041,-6.9867,777.4256,894.219,-11.6835,3076.9231,3891.0256,-19.7223,-13.0788,N/A,-4370.0308,3486,1165.3911,448.3469,-1.7785,1712,1774,-2.6255,567.3967,597.9945,N/A,0.7544,0.5087,219.8415,2.7737,1.2434,405.4555,5.1156,2.7416
xtAlYHDg1DqqWqCRCoRf,1/30/2024,6:34:52,MSD41,,,Countermovement Jump,,,778.114,0.3523,208.535,-0.2475,7424.6575,-7546.4712,1868,240.0677,1372.2397,176.3546,1863,239.4251,1761.1033,226.3297,2100,269.8833,0.342,48.7874,0.146,20.8274,0.213,30.3852,0.545,0.701,86.1944,210.2892,575.8265,296.4836,2.4397,-0.7099,-1.0994,1.5932,2.6291,2.7297,-880.7374,-11.1038,-1149.7867,-14.4958,2531.3487,31.9137,55.5539,4406.4492,-4.9919,885,978,-8.0306,631.0205,741.2192,-6.6667,980,1120,-6.0923,826.9061,934.1972,-2.0295,3636.9863,3787.6712,-14.8938,-11.4753,N/A,-4483.8346,3656,1196.9878,469.854,-25.9847,1353,2303,-5.5011,565.5699,631.4179,N/A,0.7775,0.5026,199.799,2.5189,1.0867,376.0275,4.7407,2.6512
Kof9fPTkWvDeyNJ5iJCD,1/22/2024,5:40:14,MSD41,,,Countermovement Jump,,,786.267,0.3841,220.0259,-0.2837,8275.1678,-7116.4335,2019,256.783,1457.2013,185.3316,2016,256.4015,1732.3047,220.3202,2055,261.3616,0.358,48.3784,0.149,20.1351,0.233,31.4865,0.562,0.74,99.3487,221.4183,621.121,320.767,2.2287,-0.8303,-1.2475,1.6745,2.7452,2.8411,-1071.4156,-13.3677,-1437.6225,-17.9368,2617.3093,32.6553,55.4822,4446.8695,-7.4405,933,1083,-11.7136,643.255,813.9463,-5.4988,971,1084,-4.0887,830.7382,901.5665,-10.4623,3704.698,4570.4698,-20.9761,-7.8757,N/A,-5179.3112,3903,985.5446,496.3963,-15.6546,1646,2257,3.5673,510.3508,475.1939,N/A,0.7595,0.5191,216.5025,2.7012,1.2395,404.6185,5.0483,2.7626
mFUBDImZAvW0M8oIIaZ0,1/22/2024,5:40:08,MSD41,,,Countermovement Jump,,,785.164,0.3736,216.7057,-0.2594,10685.0394,-8307.1597,2155,274.465,1552.189,197.6898,2150,273.8281,1801.4486,229.436,2197,279.8142,0.355,51.0057,0.127,18.2471,0.214,30.7471,0.553,0.696,96.7257,218.5424,583.009,315.2681,2.2594,-0.8037,-1.222,1.6878,2.7076,2.8143,-1101.656,-13.7643,-1431.0576,-17.8799,2700.9521,33.7462,56.826,4548.189,-7.7209,992,1158,-15.6751,654.4409,897.748,-6.6909,1025,1172,-4.1301,863.5234,937.9252,-0.8106,5299.2126,5385.8268,-27.1773,-7.9597,N/A,-5153.0861,4114,1493.2065,523.967,-19.9319,1647,2467,2.4189,764.663,728.5435,N/A,0.7945,0.5368,196.4415,2.4544,1.2085,386.5675,4.8299,2.7305
dxSMdlAGy3Dm8r6POwic,1/15/2024,5:43:04,MSD41,,,Countermovement Jump,,,779.782,0.3481,207.7348,-0.2025,13770.6422,-11300.0722,2288,293.4153,1618.8991,207.6092,2288,293.4153,1890.9037,242.4913,2377,304.8288,0.311,51.2356,0.109,17.9572,0.187,30.8072,0.533,0.607,90.7058,208.9058,530.427,299.6115,2.3031,-0.7385,-1.1463,1.6756,2.6134,2.7151,-1055.014,-13.2725,-1443.9374,-18.1654,2763.5869,34.7671,57.0257,4532.8884,-15.9965,961,1327,-21.5675,634.8716,984.0275,-11.0644,1057,1320,-7.9488,870.2995,1020.6043,-15.9227,5788.9908,7981.6514,-35.5127,-14.7636,N/A,-6161.2631,3318,1223.9795,425.5035,-5.4852,1568,1750,-6.1013,574.6507,649.3288,N/A,0.8781,0.5735,175.702,2.2104,1.1411,354.725,4.4626,2.6281
MzVfemcNgXQIPG63W0vU,1/15/2024,5:42:59,MSD41,,,Countermovement Jump,,,782.735,0.3305,203.1688,-0.1867,15057.1429,-12696.1525,2371,302.9122,1574.4381,201.1457,2360,301.5069,1947.5829,248.8177,2499,319.2651,0.233,45.4191,0.105,20.4678,0.175,34.1131,0.522,0.513,82.3323,205.0144,506.5125,287.3467,2.4901,-0.7108,-1.0455,1.651,2.5463,2.649,-971.6924,-12.1782,-1250.658,-15.6745,2776.0434,34.7921,56.3802,4498.549,-11.1864,1048,1312,-11.8718,693.7619,880.6762,-8.2033,1147,1352,-6.1272,914.1257,1033.4571,-15.7495,6342.8571,8714.2857,-21.1919,-11.5814,N/A,-5817.6686,4426,1346.7227,565.4532,-13.014,1925,2501,0.9515,679.7686,666.9541,N/A,1.0175,0.6442,164.5195,2.0619,1.0319,341.993,4.2862,2.5694
Dk55gdzjxpJ7uY52NMs5,1/8/2024,5:52:31,MSD41,,,Countermovement Jump,,,781.931,0.3372,205.0282,-0.2238,10849.2063,-9625.4976,2154,275.4719,1476.5317,188.8315,2154,275.4719,1793.1281,229.3205,2232,285.4472,0.303,47.943,0.126,19.9367,0.203,32.1203,0.528,0.632,86.8307,206.3365,550.4225,293.1672,2.3763,-0.7324,-1.0962,1.64,2.5723,2.6745,-952.7718,-11.9533,-1229.9852,-15.4312,2586.281,32.4471,52.9647,4221.6901,-4.5497,1028,1126,-11.2323,655.3413,821.1905,-4.5699,1065,1167,-4.2063,858.8522,934.2759,1.9751,5531.746,5317.4603,-20.2741,-8.0728,N/A,-5608.6027,2678,1018.0282,342.4855,-36.9679,844,1834,6.5338,542.2723,475.7559,N/A,0.8354,0.5336,185.354,2.3254,1.0894,365.0685,4.5801,2.5887
gKJZaKb5KMS46D7TFqIV,1/8/2024,5:52:25,MSD41,,,Countermovement Jump,,,783.056,0.3375,205.4125,-0.2304,8404.4118,-8371.306,1929,246.3425,1413.2132,180.4741,1922,245.4486,1784.7184,227.9171,2125,271.3727,0.272,44.2997,0.136,22.1498,0.206,33.5505,0.522,0.614,85.1244,207.283,560.2125,292.4073,2.4351,-0.7028,-1.0805,1.5724,2.5734,2.6658,-892.8988,-11.1861,-1207.0814,-15.1221,2519.0908,31.5588,53.9318,4304.9573,-4.7867,915,1007,-11.4325,625.8235,787.3897,-4.3765,1016,1109,-4.278,854.1845,930.534,0.2625,4213.2353,4191.1765,-20.5746,-8.2085,N/A,-8076.284,3453,1000.4882,440.9646,-29.8002,1212,2241,5.2972,526.743,473.7452,N/A,0.8502,0.5497,191.62,2.4006,1.0664,368.5925,4.6177,2.5968
mBINQfLwUKbsTU3c5qzK,2/12/2024,6:58:34,MSD1,, ,Countermovement Jump,,,835.555,0.3932,236.5591,-0.3126,5489.2473,-5928.1491,1853,221.7688,1448.3978,173.3456,1852,221.6491,1729.8302,207.0277,1950,233.3778,0.276,37.9642,0.186,25.5846,0.265,36.4512,0.557,0.727,113.4738,237.8959,728.205,351.3697,2.0965,-0.8521,-1.3385,1.6498,2.7774,2.8982,-1122.1693,-13.1751,-1547.1439,-18.1646,2622.4367,30.7892,55.2994,4710.0565,1.4039,939,913,0.3014,726.3817,722.0161,-0.4103,971,979,0.4976,869.2189,860.6113,22.0372,3349.4624,2139.7849,0.5201,0.9827,N/A,-34426.3084,5933,1535.3994,710.067,-10.8714,2644,3289,8.4576,832.6289,702.7705,N/A,0.7662,0.5408,268.887,3.1569,1.3323,459.318,5.3927,2.7931
MCQfqeFEd8MJrv2p6JoP,2/12/2024,6:58:28,MSD1,, ,Countermovement Jump,,,837.394,0.3929,237.0079,-0.3182,5433.3333,-5709.8213,1817,216.9827,1441.6778,172.1624,1817,216.9827,1727.5131,206.2963,1965,234.6566,0.271,37.7437,0.18,25.0696,0.267,37.1866,0.567,0.718,108.2756,238.5563,721.147,346.8319,2.2032,-0.7839,-1.2771,1.5893,2.7765,2.8807,-1043.1682,-12.2206,-1482.878,-17.3718,2567.4819,30.0778,55.7991,4763.0829,8.6406,987,830,-4.1641,690.8222,750.8556,1.1705,994,971,3.6115,894.9513,832.5618,45.6033,3955.5556,1477.7778,-8.1696,6.9847,N/A,-24047.3985,4764,1289.6827,568.9078,3.1486,2457,2307,-18.5133,525.4596,764.2231,N/A,0.7897,0.5472,259.0065,3.0342,1.2684,462.1405,5.4139,2.7947
RYtNb3xQje3YFenoLUZL,2/5/2024,5:40:26,MSD1,, ,Countermovement Jump,,,842.761,0.3882,237.1037,-0.3179,4597.9899,-5536.6942,1760,208.8374,1377.2362,163.4195,1756,208.3628,1725.8253,204.7823,1946,230.9077,0.274,36.9272,0.199,26.8194,0.269,36.2534,0.554,0.742,105.9006,238.4063,738.719,344.3069,2.2512,-0.7848,-1.2384,1.5917,2.76,2.8675,-992.4282,-11.5522,-1376.2328,-16.0198,2561.9896,29.8224,55.0845,4732.2183,0,878,878,-1.6952,676.9447,700.2915,0.6166,979,967,0.0984,863.7621,862.0632,19.1257,2738.6935,1859.2965,-3.403,0.1895,N/A,-27643.9538,5463,1171.2511,648.2265,4.5579,2856,2607,8.1905,633.5911,537.66,N/A,0.7466,0.5232,273.61,3.1849,1.2327,465.109,5.414,2.7751
s9fGw2PmEI2JouoI6JUd,2/5/2024,5:40:21,MSD1,, ,Countermovement Jump,,,846.389,0.3181,215.5413,-0.2884,2850.2203,-5176.8259,1493,176.3964,1263.4934,149.2805,1493,176.3964,1651.1007,195.0759,2002,236.5343,0.296,37.421,0.227,28.6979,0.268,33.8812,0.513,0.791,94.3552,216.3937,729.7115,310.7489,2.2934,-0.6629,-1.094,1.3913,2.4982,2.6148,-788.5225,-9.1393,-1168.6214,-13.5448,2186.0391,25.3371,50.5724,4363.2926,2.3443,764,729,-2.7687,614.2555,649.2379,0.0999,1002,1000,-0.1851,824.0224,827.0784,21.4838,1731.2775,1118.9427,-5.4401,-0.3612,N/A,-16604.6439,4351,1172.6481,514.0662,-7.5615,2011,2340,-7.5686,541.9473,630.7008,N/A,0.6485,0.4021,286.4855,3.3205,1.0936,443.226,5.1372,2.5081
QgyHqSva2nLochlSpAQg,1/30/2024,6:34:43,MSD1,, ,Countermovement Jump,,,837.559,0.3797,233.046,-0.345,3808.5106,-5026.6438,1734,207.0302,1290.566,154.0866,1734,207.0302,1641.7621,196.0175,1847,220.5218,0.263,33.3756,0.235,29.8223,0.29,36.802,0.543,0.788,106.0061,234.0689,779.7935,340.075,2.2081,-0.8343,-1.244,1.5446,2.7296,2.8251,-979.8933,-11.4771,-1252.9617,-14.6754,2394.3607,28.0442,52.7428,4503.0768,5.767,917,817,1.3219,653.8128,636.7532,0.0541,924,923,3.0583,845.9862,795.7759,30.0559,2476.5957,1331.9149,2.5265,5.9379,N/A,-36848.0115,4256,1155.1049,508.1433,-4.2293,2038,2218,30.3479,752.8276,402.2773,N/A,0.6891,0.4819,302.8325,3.547,1.2416,476.961,5.5865,2.7416
3RRJnyFMPOHm51w5XCB8,1/30/2024,6:34:37,MSD1,, ,Countermovement Jump,,,840.157,0.3491,224.1411,-0.3353,2941.6667,-4604.3292,1544,183.7752,1282.5583,152.657,1547,184.1323,1639.4484,195.136,1989,236.7415,0.232,30.8101,0.24,31.8725,0.281,37.3174,0.534,0.753,105.8178,225.3534,768.893,331.1712,2.1296,-0.7516,-1.2403,1.4007,2.6172,2.7132,-905.9757,-10.5785,-1331.1678,-15.5432,2224.4477,25.9735,52.8142,4523.1651,10.1487,852,695,3.968,666.725,615.8333,2.4635,1019,970,5.6444,865.9929,773.4555,46.4589,2154.1667,787.5,7.5432,10.6935,N/A,-12003.3475,4878,1078.797,580.6058,7.0111,2610,2268,-32.9887,361.4582,717.3388,N/A,0.7092,0.4636,307.4555,3.59,1.2356,461.4375,5.3879,2.6313
uEJCXvrkPgsRvbPhLtPM,1/22/2024,5:40:32,MSD1,, ,Countermovement Jump,,,847.173,0.3583,228.9721,-0.2698,5576.2712,-6838.4507,1845,217.7831,1435.6723,169.4663,1839,217.0749,1795.843,211.9807,2068,244.106,0.232,35.6375,0.177,27.1889,0.242,37.1736,0.535,0.651,103.6659,230.4836,689.115,334.1495,2.2233,-0.7662,-1.2084,1.5725,2.6514,2.7683,-1005.3546,-11.6417,-1407.8669,-16.3027,2591.0379,30.0034,54.7598,4728.9525,-3.4258,888,951,-13.3342,622.1186,813.5537,1.9342,1054,1014,2.0506,916.3347,879.5083,31.7123,3672.3164,1903.9548,-23.6663,3.9906,N/A,-37654.7067,6229,1097.5135,735.2689,-1.2683,3075,3154,23.3982,677.1558,420.3576,N/A,0.8218,0.5504,253.6155,2.9368,1.2004,435.4995,5.0429,2.6689
zQzsxPqCVAnYOPuB6RdX,1/22/2024,5:40:24,MSD1,, ,Countermovement Jump,,,848.407,0.3608,230.0862,-0.3298,3666.6667,-5203.1796,1716,202.2614,1278.173,150.6556,1716,202.2614,1688.8978,199.0669,1944,229.1353,0.302,37.1464,0.237,29.1513,0.274,33.7023,0.534,0.813,101.4175,231.137,766.0905,332.5545,2.2791,-0.7761,-1.1753,1.5243,2.6605,2.7709,-910.465,-10.5276,-1208.0208,-13.9682,2414.3118,27.9163,52.9967,4583.3623,4.0793,893,823,-1.7598,627.8397,650.3333,1.4403,986,958,1.383,856.1277,832.7701,34.8677,2472.5738,1194.0928,-3.5601,2.7341,N/A,-23085.8678,5686,1194.3984,670.1972,-8.1956,2610,3076,8.4248,647.5118,546.8866,N/A,0.6568,0.4437,302.49,3.4976,1.1727,463.6005,5.3605,2.6726
rMQFBtQWLincGV5y4P12,1/15/2024,5:42:24,MSD1,, ,Countermovement Jump,,,845.712,0.352,226.555,-0.3172,3752.3364,-5194.8533,1648,194.8654,1321.3224,156.2379,1648,194.8654,1656.2464,195.8405,1886,223.0074,0.294,37.3096,0.214,27.1574,0.28,35.533,0.522,0.788,101.3756,227.7556,746.913,329.1313,2.2467,-0.7524,-1.1804,1.5047,2.628,2.7344,-916.948,-10.6363,-1253.8381,-14.5441,2339.6166,27.1388,51.0426,4400.3403,-0.8495,817,831,-2.5438,643.8551,677.4673,2.7572,969,917,1.3785,839.5393,816.7071,13.5741,2130.8411,1621.4953,-5.0054,2.7045,N/A,-26964.1353,4125,1323.1499,487.7547,-8.0727,1896,2229,6.2697,703.0537,620.0962,N/A,0.6624,0.4467,282.358,3.2753,1.1759,464.555,5.3887,2.6419
ZFTTKNQbpg39qOYY3oA8,1/15/2024,5:42:17,MSD1,, ,Countermovement Jump,,,845.95,0.3641,230.493,-0.3029,3449.3392,-5375.5723,1628,192.4464,1284.3436,151.8226,1628,192.4464,1672.2581,197.6781,1929,228.0277,0.285,36.0303,0.227,28.6979,0.279,35.2718,0.529,0.791,99.1209,231.3324,758.504,330.4533,2.3338,-0.7405,-1.1498,1.5028,2.6729,2.7773,-877.5553,-10.1765,-1192.1394,-13.8246,2379.3614,27.5921,52.678,4542.6011,0.4914,818,810,-4.2621,614.8018,669.5419,2.5402,989,940,-0.0686,835.5556,836.7025,22.0945,2105.7269,1343.6123,-8.2416,-0.1349,N/A,-46831.6073,5934,1234.301,701.4599,-3.4715,2864,3070,22.5851,756.5346,477.7664,N/A,0.6688,0.4604,291.1515,3.3763,1.1494,467.3525,5.4196,2.6826
CshzRJf8fK4aDWKVYHPg,1/8/2024,5:41:11,MSD1,, ,Countermovement Jump,,,844.692,0.374,233.2534,-0.3795,3890.3509,-4568.9915,1734,205.2819,1307.3728,154.7751,1731,204.9268,1604.3701,189.9355,1782,210.9645,0.323,37.6019,0.228,26.5425,0.308,35.8556,0.533,0.859,105.0452,234.8339,792.634,339.8791,2.2356,-0.8029,-1.2287,1.5516,2.7089,2.8139,-963.2381,-11.1868,-1268.1313,-14.7277,2340.0808,27.177,50.7924,4373.4886,7.4523,930,801,5.3298,688.5263,618.8465,0.8979,899,883,0.5861,806.8864,797.4838,32.3563,2574.5614,1315.7895,10.0473,1.1877,N/A,-31378.1996,4100,1300.2004,485.384,-5.7073,1933,2167,-7.7314,599.8384,700.362,N/A,0.6205,0.4354,297.635,3.4566,1.22,494.999,5.7488,2.7273
h2ji5R4gIJ1NGxXNhE2g,1/8/2024,5:41:05,MSD1,, ,Countermovement Jump,,,844.937,0.3851,236.7608,-0.3326,3473.251,-5087.879,1692,200.2516,1263.9095,149.5862,1689,199.8966,1641.2953,194.2506,1857,219.7797,0.26,32.4594,0.243,30.3371,0.298,37.2035,0.535,0.801,101.3848,238.1423,796.638,339.5271,2.3489,-0.7862,-1.1836,1.5603,2.7489,2.8528,-912.6072,-10.5957,-1194.208,-13.8652,2414.2332,28.0301,53.2314,4584.829,1.3618,856,833,-3.9176,607.1975,656.7119,1.1309,939,918,-0.3382,817.8725,823.4228,22.2749,2123.4568,1349.7942,-7.6069,-0.6557,N/A,-335396.4629,5294,1446.8066,626.5556,-3.4756,2555,2739,-10.262,649.1679,797.6387,N/A,0.6679,0.4808,306.7045,3.5609,1.1771,489.9335,5.6883,2.7649
lF1IEBuSsfGI2uFJ3WK9,12/4/2023,5:41:03,MSD1,, ,Countermovement Jump,,,846.752,0.4207,247.9707,-0.3479,4229.0749,-5205.1685,1811,213.8761,1339.1145,158.1472,1811,213.8761,1708.7847,201.8046,1882,222.2611,0.277,34.9747,0.227,28.6616,0.288,36.3636,0.579,0.792,111.2818,249.1509,796.51,360.4327,2.2389,-0.8337,-1.2934,1.6291,2.8729,2.9666,-1024.0286,-11.8638,-1403.7028,-16.2625,2620.3523,30.358,55.9089,4825.7893,-5.7979,853,958,-4.25,641.1013,698.0132,-0.4251,937,945,-1.5882,840.8229,867.9618,14.5833,2422.9075,1806.1674,-8.2092,-3.145,N/A,-40580.2212,7064,1351.164,834.2466,1.4439,3583,3481,-1.738,663.8401,687.3239,N/A,0.7311,0.5311,303.4945,3.5161,1.2892,493.0155,5.7118,2.8865
FQx6BUCHM3Y1O6CC0mjb,12/4/2023,5:40:57,MSD1,, ,Countermovement Jump,,,843.057,0.4259,248.4086,-0.3794,3007.4074,-4375.1338,1660,196.9025,1191.137,141.2878,1656,196.428,1623.3918,192.5602,1859,220.507,0.364,38.1952,0.27,28.3316,0.319,33.4732,0.569,0.953,93.5746,249.7418,839.877,343.3164,2.6689,-0.7514,-1.0948,1.6189,2.8905,3.0021,-824.1912,-9.5905,-1055.3955,-12.2808,2494.0733,29.0216,57.0619,4903.8146,3.8647,860,796,0.4505,598.2519,592.8852,0.9145,938,921,4.0729,844.7555,778.6364,20.197,1807.4074,1200,0.8476,7.8177,N/A,339809.0392,6716,1351.0042,796.6247,-2.7397,3266,3450,15.8725,782.7214,568.2827,N/A,0.5971,0.4469,321.2,3.7376,1.0889,518.677,6.0354,2.9061
3yo4Gq0gZCmC66hvGnIb,11/27/2023,6:46:06,MSD1,, ,Countermovement Jump,,,847.002,0.3952,240.4117,-0.3447,3424.3697,-4823.9715,1663,196.3396,1304.9286,154.0644,1660,195.9854,1658.1751,195.7699,1888,222.9038,0.25,31.8471,0.238,30.3185,0.297,37.8344,0.557,0.785,108.5745,241.7329,803.4535,350.3074,2.2264,-0.8238,-1.2632,1.5652,2.7845,2.8862,-987.2239,-11.4341,-1343.9598,-15.5658,2456.6589,28.4531,53.9387,4657.1071,8.4337,900,760,2.5447,669.0672,635.8613,2.2246,965,923,3.3727,857.0505,801.1246,36.9325,2344.5378,1079.8319,4.8768,6.5356,N/A,-6438.5458,4277,1223.1554,504.9575,-0.8651,2120,2157,-2.8794,593.9682,629.1873,N/A,0.7096,0.5034,310.161,3.5923,1.2575,493.2925,5.7133,2.7998
lhTY0FTMQIEy5hNgBLNs,11/27/2023,6:45:59,MSD1,, ,Countermovement Jump,,,847.158,0.3847,237.2438,-0.3163,3848.3412,-5254.4453,1662,196.1854,1361.6825,160.7354,1662,196.1854,1717.2491,202.7071,1997,235.7293,0.263,35.2075,0.211,28.2463,0.273,36.5462,0.551,0.747,108.1542,238.3534,756.532,346.5075,2.2038,-0.7904,-1.2556,1.56,2.7473,2.8526,-992.2204,-11.4898,-1358.2688,-15.7286,2519.5302,29.1759,54.888,4739.94,4.5728,869,793,2.5007,697.8673,663.8152,2.1532,1020,977,2.856,883.1465,834.1026,32.0197,2540.2844,1308.0569,4.7996,5.5642,N/A,-62347.1259,6794,1136.5743,801.9755,-13.9241,2924,3870,14.8175,652.4931,484.0811,N/A,0.7376,0.515,286.9045,3.3223,1.2524,469.6275,5.4382,2.7601
Q3tV6PrIeZ9kWhxcabIu,11/13/2023,5:41:12,MSD1,, ,Countermovement Jump,,,738.02,0.415,214.6801,-0.3101,6833.3333,-5952.8709,1846,250.1287,1343.4136,182.0294,1846,250.1287,1596.316,216.2971,1852,250.9417,0.344,45.5026,0.162,21.4286,0.25,33.0688,0.567,0.756,97.5143,215.478,617.0565,312.9923,2.2097,-0.8496,-1.2974,1.6801,2.8536,2.946,-1017.8519,-13.5296,-1313.1371,-17.4546,2469.3013,32.8227,59.1327,4448.6368,1.0834,933,913,-2.4266,655.4074,688.0062,0.8639,934,918,1.1294,807.172,789.144,14.0018,3895.0617,2938.2716,-4.8181,2.2182,N/A,-4914.9485,2775,1334.2746,376.0061,18.8468,1649,1126,8.207,721.8892,612.3854,N/A,0.75,0.549,217.0735,2.8854,1.2962,399.983,5.3167,2.8642
FTCpS6k9J5VXpCA8klG1,11/13/2023,5:41:07,MSD1,, ,Countermovement Jump,,,739.564,0.4412,221.8176,-0.3146,6853.5032,-5766.8401,1814,245.2797,1367.0064,184.8395,1819,245.9557,1629.548,220.339,1819,245.9557,0.339,45.4424,0.157,21.0456,0.25,33.5121,0.592,0.746,97.966,223.379,622.3475,321.345,2.2802,-0.8618,-1.3109,1.6972,2.9423,3.0268,-1049.9079,-13.9266,-1396.3171,-18.5215,2564.7194,34.0199,61.7013,4651.5849,-0.2749,907,912,1.4081,693.1274,673.879,-0.4948,905,914,-0.989,806.716,822.832,1.3011,3471.3376,3382.1656,2.7772,-1.9448,N/A,-4840.9876,4008,1293.7908,541.9409,-15.02,1703,2305,-15.4213,547.1355,746.6554,N/A,0.7936,0.5915,214.0775,2.8396,1.2995,408.27,5.4155,2.963
